cole_depto_ubicacion,cole_mcpio_ubicacion,estu_depto_presentacion,estu_depto_reside,fami_tienecomputador,fami_tieneinternet,punt_matematicas,punt_lectura_critica,punt_ingles,punt_c_naturales,punt_sociales_ciudadanas,punt_global,grupo_tec
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,53.0,53.0,40.0,53.0,54.0,261.0,Computador + internet
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,Si,67.0,66.0,56.0,50.0,48.0,288.0,Computador + internet
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,Si,67.0,66.0,56.0,50.0,48.0,288.0,Computador + internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,No,55.0,46.0,51.0,54.0,42.0,247.0,Solo computador
SANTANDER,SAN ANDRES,SANTANDER,SANTANDER,No,No,50.0,54.0,45.0,56.0,50.0,260.0,Sin acceso
SANTANDER,SAN VICENTE DE CHUCURI,SANTANDER,SANTANDER,No,No,58.0,57.0,43.0,54.0,59.0,280.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,No,No,78.0,70.0,73.0,80.0,67.0,369.0,Sin acceso
SANTANDER,MALAGA,SANTANDER,SANTANDER,Si,No,55.0,50.0,43.0,58.0,60.0,274.0,Solo computador
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,58.0,57.0,54.0,56.0,49.0,275.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,No,No,57.0,54.0,44.0,50.0,32.0,240.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,No,No,57.0,54.0,44.0,50.0,32.0,240.0,Sin acceso
SANTANDER,SUCRE,SANTANDER,SANTANDER,No,No,46.0,41.0,45.0,53.0,47.0,233.0,Sin acceso
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,No,No,28.0,33.0,30.0,40.0,27.0,159.0,Sin acceso
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,No,No,28.0,33.0,30.0,40.0,27.0,159.0,Sin acceso
SANTANDER,MACARAVITA,SANTANDER,SANTANDER,No,Si,64.0,49.0,51.0,56.0,55.0,278.0,Solo internet
SANTANDER,MACARAVITA,SANTANDER,SANTANDER,No,Si,64.0,49.0,51.0,56.0,55.0,278.0,Solo internet
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,No,No,56.0,50.0,48.0,51.0,55.0,263.0,Sin acceso
SANTANDER,PINCHOTE,SANTANDER,SANTANDER,No,No,36.0,48.0,53.0,38.0,40.0,207.0,Sin acceso
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,No,Si,46.0,61.0,43.0,39.0,41.0,232.0,Solo internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,No,Si,46.0,61.0,43.0,39.0,41.0,232.0,Solo internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,No,No,40.0,40.0,50.0,42.0,46.0,213.0,Sin acceso
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,No,Si,69.0,46.0,61.0,64.0,60.0,299.0,Solo internet
SANTANDER,GALAN,SANTANDER,SANTANDER,No,No,39.0,34.0,40.0,34.0,24.0,167.0,Sin acceso
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,No,No,61.0,60.0,54.0,48.0,53.0,277.0,Sin acceso
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,No,Si,34.0,50.0,53.0,50.0,49.0,231.0,Solo internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,56.0,64.0,57.0,51.0,52.0,279.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,56.0,64.0,57.0,51.0,52.0,279.0,Computador + internet
SANTANDER,VELEZ,SANTANDER,SANTANDER,Si,Si,56.0,60.0,46.0,58.0,58.0,285.0,Computador + internet
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,No,Si,46.0,52.0,53.0,51.0,51.0,252.0,Solo internet
SANTANDER,BARBOSA,SANTANDER,SANTANDER,No,No,50.0,54.0,49.0,48.0,42.0,242.0,Sin acceso
SANTANDER,PUERTO WILCHES,SANTANDER,SANTANDER,No,No,36.0,31.0,31.0,34.0,26.0,158.0,Sin acceso
SANTANDER,PUERTO WILCHES,SANTANDER,SANTANDER,No,No,36.0,31.0,31.0,34.0,26.0,158.0,Sin acceso
SANTANDER,RIONEGRO,SANTANDER,SANTANDER,Si,Si,69.0,55.0,59.0,71.0,59.0,316.0,Computador + internet
SANTANDER,BARICHARA,SANTANDER,SANTANDER,No,No,56.0,56.0,53.0,49.0,58.0,273.0,Sin acceso
SANTANDER,GIRON,SANTANDER,SANTANDER,Si,Si,57.0,58.0,75.0,62.0,56.0,297.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,No,No,57.0,55.0,54.0,49.0,56.0,271.0,Sin acceso
SANTANDER,EL PLAYON,SANTANDER,SANTANDER,No,No,51.0,43.0,50.0,53.0,49.0,245.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,36.0,40.0,44.0,38.0,37.0,191.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,63.0,72.0,59.0,58.0,66.0,322.0,Computador + internet
SANTANDER,GIRON,SANTANDER,SANTANDER,No,No,42.0,36.0,39.0,41.0,34.0,192.0,Sin acceso
SANTANDER,RIONEGRO,SANTANDER,SANTANDER,No,No,43.0,32.0,33.0,28.0,40.0,178.0,Sin acceso
SANTANDER,RIONEGRO,SANTANDER,SANTANDER,No,No,43.0,32.0,33.0,28.0,40.0,178.0,Sin acceso
SANTANDER,CIMITARRA,SANTANDER,SANTANDER,No,Si,66.0,53.0,41.0,58.0,41.0,267.0,Solo internet
SANTANDER,CIMITARRA,SANTANDER,SANTANDER,No,Si,66.0,53.0,41.0,58.0,41.0,267.0,Solo internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,Si,56.0,68.0,60.0,64.0,66.0,316.0,Computador + internet
SANTANDER,SOCORRO,SANTANDER,SANTANDER,Si,Si,61.0,69.0,77.0,65.0,69.0,334.0,Computador + internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,No,67.0,47.0,45.0,58.0,62.0,287.0,Solo computador
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,36.0,36.0,35.0,46.0,38.0,193.0,Computador + internet
SANTANDER,EL CARMEN DE CHUCURI,SANTANDER,SANTANDER,No,No,38.0,40.0,45.0,42.0,30.0,190.0,Sin acceso
SANTANDER,EL CARMEN DE CHUCURI,SANTANDER,SANTANDER,No,No,38.0,40.0,45.0,42.0,30.0,190.0,Sin acceso
SANTANDER,GIRON,SANTANDER,SANTANDER,Si,Si,40.0,42.0,46.0,45.0,45.0,216.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,44.0,51.0,52.0,47.0,49.0,240.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,No,57.0,50.0,45.0,48.0,52.0,256.0,Solo computador
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,No,57.0,50.0,45.0,48.0,52.0,256.0,Solo computador
SANTANDER,LANDAZURI,SANTANDER,SANTANDER,Si,No,48.0,63.0,49.0,43.0,44.0,247.0,Solo computador
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,Si,65.0,65.0,70.0,62.0,62.0,320.0,Computador + internet
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,Si,65.0,65.0,70.0,62.0,62.0,320.0,Computador + internet
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,No,55.0,52.0,47.0,48.0,56.0,262.0,Solo computador
SANTANDER,SAN VICENTE DE CHUCURI,SANTANDER,SANTANDER,No,No,59.0,57.0,41.0,48.0,53.0,266.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,No,No,50.0,51.0,51.0,44.0,52.0,247.0,Sin acceso
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,Si,Si,42.0,50.0,29.0,46.0,49.0,227.0,Computador + internet
SANTANDER,MALAGA,SANTANDER,SANTANDER,Si,No,73.0,63.0,74.0,73.0,58.0,337.0,Solo computador
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,55.0,50.0,44.0,48.0,52.0,253.0,Computador + internet
SANTANDER,SABANA DE TORRES,SANTANDER,SANTANDER,No,No,33.0,45.0,43.0,49.0,53.0,224.0,Sin acceso
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,No,33.0,37.0,43.0,42.0,33.0,184.0,Solo computador
SANTANDER,SIMACOTA,SANTANDER,SANTANDER,No,No,36.0,36.0,40.0,38.0,31.0,178.0,Sin acceso
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,Si,Si,59.0,64.0,62.0,64.0,63.0,312.0,Computador + internet
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,Si,Si,59.0,64.0,62.0,64.0,63.0,312.0,Computador + internet
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,No,Si,35.0,43.0,40.0,38.0,35.0,190.0,Solo internet
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,No,Si,35.0,43.0,40.0,38.0,35.0,190.0,Solo internet
SANTANDER,SAN GIL,SANTANDER,SANTANDER,Si,Si,67.0,66.0,83.0,69.0,64.0,339.0,Computador + internet
SANTANDER,ZAPATOCA,SANTANDER,SANTANDER,Si,Si,48.0,47.0,53.0,47.0,36.0,226.0,Computador + internet
SANTANDER,GIRON,SANTANDER,SANTANDER,Si,Si,55.0,63.0,57.0,65.0,71.0,315.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,46.0,44.0,49.0,43.0,50.0,230.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,45.0,40.0,48.0,51.0,47.0,230.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,No,68.0,55.0,54.0,67.0,56.0,305.0,Solo computador
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,53.0,44.0,44.0,35.0,44.0,220.0,Computador + internet
SANTANDER,SAN GIL,SANTANDER,SANTANDER,No,Si,62.0,60.0,55.0,63.0,53.0,296.0,Solo internet
SANTANDER,SAN GIL,SANTANDER,SANTANDER,No,Si,62.0,60.0,55.0,63.0,53.0,296.0,Solo internet
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,Si,52.0,40.0,37.0,44.0,41.0,218.0,Computador + internet
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,Si,52.0,40.0,37.0,44.0,41.0,218.0,Computador + internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,No,40.0,48.0,44.0,38.0,35.0,203.0,Solo computador
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,No,No,52.0,54.0,36.0,42.0,44.0,235.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,No,No,52.0,54.0,36.0,42.0,44.0,235.0,Sin acceso
SANTANDER,SAN GIL,SANTANDER,SANTANDER,No,No,47.0,57.0,49.0,48.0,53.0,255.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,45.0,44.0,47.0,40.0,34.0,206.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,45.0,44.0,47.0,40.0,34.0,206.0,Computador + internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,Si,49.0,48.0,41.0,52.0,45.0,240.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,60.0,62.0,50.0,63.0,61.0,303.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,No,No,52.0,54.0,41.0,50.0,38.0,240.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,No,No,52.0,54.0,41.0,50.0,38.0,240.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,39.0,37.0,43.0,32.0,43.0,191.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,66.0,92.0,100.0,65.0,69.0,375.0,Computador + internet
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,No,57.0,56.0,46.0,50.0,34.0,245.0,Solo computador
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,No,57.0,56.0,46.0,50.0,34.0,245.0,Solo computador
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,No,No,36.0,41.0,43.0,49.0,46.0,216.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,75.0,62.0,57.0,57.0,59.0,314.0,Computador + internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,Si,58.0,55.0,54.0,56.0,56.0,280.0,Computador + internet
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,Si,Si,59.0,56.0,82.0,49.0,50.0,278.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,70.0,64.0,55.0,66.0,48.0,307.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,70.0,64.0,55.0,66.0,48.0,307.0,Computador + internet
SANTANDER,GIRON,SANTANDER,SANTANDER,Si,Si,53.0,51.0,42.0,55.0,57.0,266.0,Computador + internet
SANTANDER,CALIFORNIA,SANTANDER,SANTANDER,Si,No,51.0,45.0,37.0,48.0,53.0,242.0,Solo computador
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,No,No,46.0,62.0,39.0,53.0,46.0,254.0,Sin acceso
SANTANDER,BOLIVAR,SANTANDER,SANTANDER,No,No,36.0,50.0,60.0,45.0,45.0,226.0,Sin acceso
SANTANDER,GUAPOTA,SANTANDER,SANTANDER,No,No,26.0,30.0,41.0,43.0,38.0,174.0,Sin acceso
SANTANDER,SOCORRO,SANTANDER,SANTANDER,No,Si,45.0,38.0,40.0,34.0,39.0,195.0,Solo internet
SANTANDER,SOCORRO,SANTANDER,SANTANDER,No,Si,45.0,38.0,40.0,34.0,39.0,195.0,Solo internet
SANTANDER,GIRON,SANTANDER,SANTANDER,Si,Si,68.0,65.0,67.0,63.0,61.0,322.0,Computador + internet
SANTANDER,SABANA DE TORRES,SANTANDER,SANTANDER,Si,Si,43.0,45.0,44.0,34.0,52.0,218.0,Computador + internet
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,No,No,47.0,46.0,57.0,38.0,44.0,224.0,Sin acceso
SANTANDER,LANDAZURI,SANTANDER,SANTANDER,Si,Si,64.0,56.0,53.0,64.0,53.0,294.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,63.0,63.0,79.0,62.0,61.0,318.0,Computador + internet
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,Si,66.0,62.0,47.0,67.0,61.0,313.0,Computador + internet
SANTANDER,SAN JOSE DE MIRANDA,SANTANDER,SANTANDER,No,No,47.0,38.0,44.0,39.0,35.0,200.0,Sin acceso
SANTANDER,LOS SANTOS,SANTANDER,SANTANDER,Si,No,52.0,52.0,60.0,52.0,53.0,263.0,Solo computador
SANTANDER,GIRON,SANTANDER,SANTANDER,Si,Si,47.0,46.0,41.0,39.0,40.0,214.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,39.0,30.0,34.0,36.0,36.0,176.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,64.0,61.0,53.0,66.0,69.0,320.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,59.0,63.0,66.0,53.0,55.0,291.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,59.0,63.0,66.0,53.0,55.0,291.0,Computador + internet
SANTANDER,SOCORRO,SANTANDER,SANTANDER,No,No,44.0,60.0,37.0,44.0,50.0,243.0,Sin acceso
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,No,No,33.0,47.0,38.0,46.0,36.0,202.0,Sin acceso
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,No,Si,49.0,44.0,55.0,50.0,41.0,233.0,Solo internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,No,57.0,62.0,56.0,60.0,61.0,299.0,Solo computador
SANTANDER,SOCORRO,SANTANDER,SANTANDER,No,No,44.0,43.0,41.0,51.0,47.0,229.0,Sin acceso
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,Si,50.0,52.0,52.0,54.0,50.0,258.0,Computador + internet
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,Si,No,67.0,56.0,71.0,57.0,65.0,310.0,Solo computador
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,No,No,38.0,45.0,39.0,39.0,45.0,208.0,Sin acceso
SANTANDER,BOLIVAR,SANTANDER,SANTANDER,No,No,34.0,37.0,33.0,41.0,37.0,185.0,Sin acceso
SANTANDER,EL PENON,SANTANDER,SANTANDER,No,No,42.0,40.0,50.0,45.0,53.0,227.0,Sin acceso
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,Si,72.0,50.0,64.0,76.0,74.0,338.0,Computador + internet
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,No,No,53.0,56.0,49.0,54.0,53.0,269.0,Sin acceso
SANTANDER,CONTRATACION,SANTANDER,SANTANDER,Si,No,47.0,52.0,45.0,46.0,48.0,240.0,Solo computador
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,No,No,36.0,40.0,36.0,38.0,33.0,183.0,Sin acceso
SANTANDER,PUERTO PARRA,SANTANDER,SANTANDER,No,No,46.0,50.0,50.0,54.0,50.0,250.0,Sin acceso
SANTANDER,ZAPATOCA,SANTANDER,SANTANDER,Si,Si,62.0,56.0,54.0,55.0,53.0,282.0,Computador + internet
SANTANDER,SIMACOTA,SANTANDER,SANTANDER,No,No,63.0,60.0,62.0,62.0,62.0,309.0,Sin acceso
SANTANDER,BARBOSA,SANTANDER,SANTANDER,No,No,61.0,58.0,49.0,47.0,59.0,278.0,Sin acceso
SANTANDER,VELEZ,SANTANDER,SANTANDER,No,No,73.0,66.0,65.0,71.0,67.0,345.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,No,No,58.0,48.0,42.0,49.0,54.0,257.0,Sin acceso
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,Si,Si,71.0,74.0,61.0,66.0,62.0,338.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,58.0,50.0,54.0,64.0,62.0,291.0,Computador + internet
SANTANDER,LOS SANTOS,SANTANDER,SANTANDER,Si,Si,46.0,41.0,49.0,38.0,39.0,208.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,44.0,48.0,45.0,43.0,44.0,224.0,Computador + internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,No,No,51.0,51.0,44.0,47.0,46.0,242.0,Sin acceso
SANTANDER,LEBRIJA,SANTANDER,SANTANDER,Si,No,48.0,60.0,40.0,45.0,29.0,225.0,Solo computador
SANTANDER,LEBRIJA,SANTANDER,SANTANDER,Si,No,48.0,60.0,40.0,45.0,29.0,225.0,Solo computador
SANTANDER,SAN GIL,SANTANDER,SANTANDER,No,No,42.0,51.0,43.0,35.0,46.0,217.0,Sin acceso
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,Si,36.0,41.0,55.0,47.0,32.0,201.0,Computador + internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,Si,36.0,41.0,55.0,47.0,32.0,201.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,61.0,68.0,66.0,70.0,65.0,330.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,61.0,68.0,66.0,70.0,65.0,330.0,Computador + internet
SANTANDER,SABANA DE TORRES,SANTANDER,SANTANDER,Si,Si,64.0,55.0,57.0,59.0,58.0,294.0,Computador + internet
SANTANDER,GIRON,SANTANDER,SANTANDER,Si,No,76.0,60.0,57.0,53.0,62.0,312.0,Solo computador
SANTANDER,SAN ANDRES,SANTANDER,SANTANDER,No,No,52.0,41.0,41.0,50.0,46.0,234.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,74.0,79.0,76.0,72.0,100.0,404.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,74.0,79.0,76.0,72.0,100.0,404.0,Computador + internet
SANTANDER,BARBOSA,SANTANDER,SANTANDER,No,Si,53.0,41.0,46.0,44.0,41.0,224.0,Solo internet
SANTANDER,VELEZ,SANTANDER,SANTANDER,No,No,47.0,51.0,55.0,59.0,43.0,252.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,52.0,62.0,75.0,64.0,63.0,308.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,77.0,62.0,67.0,84.0,72.0,366.0,Computador + internet
SANTANDER,LEBRIJA,SANTANDER,SANTANDER,No,No,28.0,34.0,34.0,35.0,39.0,170.0,Sin acceso
SANTANDER,LEBRIJA,SANTANDER,SANTANDER,No,No,28.0,34.0,34.0,35.0,39.0,170.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,54.0,53.0,39.0,53.0,50.0,257.0,Computador + internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,Si,58.0,50.0,47.0,50.0,52.0,260.0,Computador + internet
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,Si,58.0,57.0,52.0,55.0,50.0,274.0,Computador + internet
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,Si,53.0,58.0,73.0,52.0,46.0,269.0,Computador + internet
SANTANDER,VILLANUEVA,SANTANDER,SANTANDER,No,No,43.0,50.0,49.0,51.0,43.0,235.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,61.0,58.0,48.0,67.0,41.0,280.0,Computador + internet
SANTANDER,GIRON,SANTANDER,SANTANDER,Si,Si,53.0,64.0,46.0,56.0,61.0,288.0,Computador + internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,Si,44.0,49.0,37.0,39.0,53.0,228.0,Computador + internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,Si,44.0,49.0,37.0,39.0,53.0,228.0,Computador + internet
SANTANDER,GALAN,SANTANDER,SANTANDER,Si,Si,74.0,59.0,44.0,61.0,57.0,307.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,55.0,56.0,71.0,62.0,66.0,303.0,Computador + internet
SANTANDER,LEBRIJA,SANTANDER,SANTANDER,No,No,52.0,35.0,49.0,33.0,39.0,202.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,60.0,62.0,53.0,57.0,57.0,293.0,Computador + internet
SANTANDER,PUENTE NACIONAL,SANTANDER,SANTANDER,Si,Si,67.0,62.0,42.0,61.0,62.0,307.0,Computador + internet
SANTANDER,CHARALA,SANTANDER,SANTANDER,No,No,38.0,33.0,31.0,35.0,31.0,171.0,Sin acceso
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,No,Si,81.0,76.0,72.0,79.0,75.0,387.0,Solo internet
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,Si,Si,40.0,53.0,43.0,42.0,37.0,215.0,Computador + internet
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,Si,Si,40.0,53.0,43.0,42.0,37.0,215.0,Computador + internet
SANTANDER,GALAN,SANTANDER,SANTANDER,No,No,51.0,57.0,47.0,55.0,52.0,267.0,Sin acceso
SANTANDER,GIRON,SANTANDER,SANTANDER,Si,Si,64.0,64.0,68.0,67.0,67.0,328.0,Computador + internet
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,Si,Si,57.0,56.0,53.0,57.0,48.0,272.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,44.0,50.0,53.0,50.0,49.0,243.0,Computador + internet
SANTANDER,MALAGA,SANTANDER,SANTANDER,Si,No,60.0,61.0,58.0,56.0,65.0,302.0,Solo computador
SANTANDER,SABANA DE TORRES,SANTANDER,SANTANDER,Si,No,60.0,44.0,44.0,52.0,53.0,258.0,Solo computador
SANTANDER,FLORIDABLANCA,SANTANDER,SANTANDER,Si,Si,50.0,58.0,53.0,41.0,51.0,251.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,63.0,60.0,48.0,56.0,57.0,291.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,63.0,60.0,48.0,56.0,57.0,291.0,Computador + internet
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,No,No,53.0,45.0,47.0,47.0,45.0,237.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,54.0,62.0,47.0,62.0,57.0,289.0,Computador + internet
SANTANDER,SAN GIL,SANTANDER,SANTANDER,Si,Si,52.0,58.0,69.0,54.0,57.0,282.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,67.0,63.0,77.0,67.0,66.0,333.0,Computador + internet
SANTANDER,MOGOTES,SANTANDER,SANTANDER,No,No,40.0,43.0,43.0,38.0,44.0,207.0,Sin acceso
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,Si,Si,32.0,54.0,54.0,41.0,49.0,224.0,Computador + internet
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,No,No,43.0,40.0,45.0,50.0,50.0,228.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,No,No,45.0,45.0,52.0,46.0,47.0,231.0,Sin acceso
SANTANDER,BUCARAMANGA,SANTANDER,SANTANDER,Si,Si,50.0,60.0,49.0,52.0,58.0,272.0,Computador + internet
SANTANDER,SAN GIL,SANTANDER,SANTANDER,Si,Si,56.0,62.0,58.0,58.0,60.0,295.0,Computador + internet
SANTANDER,SAN GIL,SANTANDER,SANTANDER,Si,Si,56.0,62.0,58.0,58.0,60.0,295.0,Computador + internet
SANTANDER,GIRON,SANTANDER,SANTANDER,Si,Si,63.0,59.0,48.0,59.0,62.0,299.0,Computador + internet
SANTANDER,BETULIA,SANTANDER,SANTANDER,Si,No,58.0,57.0,54.0,64.0,57.0,293.0,Solo computador
SANTANDER,PIEDECUESTA,SANTANDER,SANTANDER,No,No,39.0,38.0,37.0,37.0,39.0,191.0,Sin acceso
SANTANDER,BARRANCABERMEJA,SANTANDER,SANTANDER,Si,Si,53.0,56.0,60.0,47.0,49.0,260.0,Computador + internet
SANTANDER,CURITI,SANTANDER,SANTANDER,No,No,44.0,41.0,50.0,42.0,32.0,203.0,Sin acceso
SANTANDER,SAN GIL,SANTANDER,SANTANDER,Si,Si,33.0,46.0,43.0,40.0,37.0,197.0,Computador + internet
SANTANDER,VELEZ,SANTANDER,SANTANDER,No,No,54.0,43.0,39.0,45.0,42.0,227.0,Sin acceso
